timestamp,room,motion,light,temperature
2024-01-08 17:10:00,1,1.0,1.0,18.224408132033272
2024-01-08 17:20:00,1,1.0,1.0,18.69144277456009
2024-01-08 17:30:00,1,0.0,0.0,22.72403402729719
2024-01-08 17:40:00,1,1.0,1.0,19.181843816282907
2024-01-08 17:50:00,1,1.0,1.0,18.244947831363916
2024-01-08 18:00:00,1,1.0,1.0,21.77623542899059
2024-01-08 18:10:00,1,1.0,1.0,18.228778565659415
2024-01-08 18:20:00,1,0.0,0.0,24.693285366533612
2024-01-08 18:30:00,1,0.0,1.0,18.382973727245176
2024-01-08 18:40:00,1,0.0,0.0,18.47148657220092
2024-01-08 18:50:00,1,0.0,0.0,21.880532102360227
2024-01-08 19:00:00,1,0.0,0.0,24.4636796261239
2024-01-08 19:10:00,1,0.0,0.0,21.54362906785454
2024-01-08 19:20:00,1,0.0,0.0,23.887533215817264
2024-01-08 19:30:00,1,0.0,0.0,24.999722805862856
2024-01-08 19:40:00,1,0.0,0.0,24.26308710789848
2024-01-08 19:50:00,1,0.0,0.0,23.573827195340687
2024-01-08 20:00:00,1,0.0,0.0,24.413006894532334
2024-01-08 20:10:00,1,0.0,0.0,22.28062072281927
2024-01-08 20:20:00,1,0.0,0.0,22.490635207564893
2024-01-08 20:30:00,1,0.0,0.0,24.458361857309136
2024-01-08 20:40:00,1,0.0,0.0,20.670225138477758
2024-01-08 20:50:00,1,0.0,0.0,21.88370996114624
2024-01-08 21:00:00,1,0.0,0.0,22.06291411016153
2024-01-08 21:10:00,1,0.0,0.0,21.891876880787258
2024-01-08 21:20:00,1,0.0,0.0,24.623959469645584
2024-01-08 21:30:00,1,0.0,0.0,18.842462283567322
2024-01-08 21:40:00,1,0.0,0.0,19.27000255805144
2024-01-08 21:50:00,1,0.0,0.0,19.097549952598076
2024-01-08 22:00:00,1,0.0,0.0,18.943438435406556
2024-01-08 22:10:00,1,0.0,0.0,20.93285193307269
2024-01-08 22:20:00,1,0.0,0.0,24.424307453384987
2024-01-08 22:30:00,1,0.0,0.0,24.97181579796231
2024-01-08 22:40:00,1,0.0,0.0,23.654877212584246
2024-01-08 22:50:00,1,0.0,0.0,20.982938367515395
2024-01-08 23:00:00,1,0.0,0.0,18.44140848468751
2024-01-08 23:10:00,1,0.0,0.0,23.95090850730163
2024-01-08 23:20:00,1,0.0,0.0,18.353261310620084
2024-01-08 23:30:00,1,0.0,0.0,22.65953746264013
2024-01-08 23:40:00,1,0.0,0.0,23.999861637667053
2024-01-08 23:50:00,1,0.0,0.0,22.428369773270525
2024-01-09 00:00:00,1,0.0,0.0,19.883464574622113
2024-01-09 00:10:00,1,0.0,0.0,19.186182918591467
2024-01-09 00:20:00,1,0.0,0.0,19.59228982674497
2024-01-09 00:30:00,1,0.0,0.0,20.714841886077142
2024-01-09 00:40:00,1,0.0,0.0,22.001399277452744
2024-01-09 00:50:00,1,0.0,0.0,22.06448330601629
2024-01-09 01:00:00,1,0.0,0.0,22.858455474285172
2024-01-09 01:10:00,1,0.0,0.0,20.744728112693643
2024-01-09 01:20:00,1,0.0,0.0,23.860992884082858
2024-01-09 01:30:00,1,0.0,0.0,23.384674933449585
2024-01-09 01:40:00,1,0.0,0.0,21.938539151118984
2024-01-09 01:50:00,1,0.0,0.0,18.241377875205714
2024-01-09 02:00:00,1,0.0,0.0,22.718931074916675
2024-01-09 02:10:00,1,0.0,0.0,21.592346931421375
2024-01-09 02:20:00,1,0.0,0.0,19.516243195009192
2024-01-09 02:30:00,1,0.0,0.0,18.15312015283994
2024-01-09 02:40:00,1,0.0,0.0,24.933020643842116
2024-01-09 02:50:00,1,0.0,0.0,23.116488262892457
2024-01-09 03:00:00,1,0.0,0.0,20.216571965216627
2024-01-09 03:10:00,1,0.0,0.0,22.900472643972996
2024-01-09 03:20:00,1,0.0,0.0,23.080990726334925
2024-01-09 03:30:00,1,0.0,0.0,19.482193410326815
2024-01-09 03:40:00,1,0.0,0.0,18.321664283918995
2024-01-09 03:50:00,1,0.0,0.0,23.45431358197655
2024-01-09 04:00:00,1,0.0,0.0,20.110721337198335
2024-01-09 04:10:00,1,0.0,0.0,20.32124866149607
2024-01-09 04:20:00,1,0.0,0.0,24.78178517368338
2024-01-09 04:30:00,1,0.0,0.0,23.361740269734028
2024-01-09 04:40:00,1,0.0,0.0,18.880233001672874
2024-01-09 04:50:00,1,0.0,0.0,18.189927225670772
2024-01-09 05:00:00,1,0.0,0.0,18.32756374288392
2024-01-09 05:10:00,1,0.0,0.0,23.76306368392306
2024-01-09 05:20:00,1,0.0,0.0,20.45694667550208
2024-01-09 05:30:00,1,0.0,0.0,24.79722907457375
2024-01-09 05:40:00,1,0.0,0.0,23.064345375331424
2024-01-09 05:50:00,1,0.0,0.0,23.797641153923248
2024-01-09 06:00:00,1,0.0,0.0,18.852366735595798
2024-01-09 06:10:00,1,0.0,0.0,22.04525460645664
2024-01-09 06:20:00,1,0.0,0.0,19.335798764701558
2024-01-09 06:30:00,1,0.0,0.0,21.128292644982412
2024-01-09 06:40:00,1,0.0,0.0,20.68051385437811
2024-01-09 06:50:00,1,0.0,0.0,20.060396727751122
2024-01-09 07:00:00,1,0.0,0.0,19.02634499703891
2024-01-09 07:10:00,1,0.0,0.0,21.55977611047365
2024-01-09 07:20:00,1,0.0,0.0,23.25314579141453
2024-01-09 07:30:00,1,0.0,0.0,18.719930901687633
2024-01-09 07:40:00,1,0.0,0.0,19.459941720421917
2024-01-09 07:50:00,1,0.0,0.0,23.894896023355564
2024-01-09 08:00:00,1,0.0,0.0,18.005889134453064
2024-01-09 08:10:00,1,0.0,0.0,23.415705716252504
2024-01-09 08:20:00,1,0.0,0.0,24.471746049764267
2024-01-09 08:30:00,1,0.0,0.0,18.520109099415524
2024-01-09 08:40:00,1,0.0,0.0,19.513198585005345
2024-01-09 08:50:00,1,0.0,0.0,23.66188618178012
2024-01-09 09:00:00,1,1.0,1.0,20.586940960511097
2024-01-09 09:10:00,1,0.0,1.0,18.42043898240689
2024-01-09 09:20:00,1,0.0,0.0,19.29230667906312
2024-01-09 09:30:00,1,0.0,1.0,18.212347054028196
2024-01-09 09:40:00,1,1.0,1.0,21.361839392382542
2024-01-09 09:50:00,1,0.0,0.0,20.390561469024064
2024-01-09 10:00:00,1,0.0,0.0,20.04505728056938
2024-01-09 10:10:00,1,1.0,1.0,20.245879715606154
2024-01-09 10:20:00,1,1.0,1.0,18.753233702056146
2024-01-09 10:30:00,1,1.0,1.0,21.781876471066298
2024-01-09 10:40:00,1,1.0,1.0,19.971395801297653
2024-01-09 10:50:00,1,1.0,1.0,23.125595591326714
2024-01-09 11:00:00,1,0.0,1.0,20.104673930507733
2024-01-09 11:10:00,1,1.0,1.0,23.217783826118783
2024-01-09 11:20:00,1,0.0,0.0,24.929159188260694
2024-01-09 11:30:00,1,0.0,0.0,24.344222057711853
2024-01-09 11:40:00,1,0.0,0.0,19.795026244931034
2024-01-09 11:50:00,1,0.0,0.0,24.34827610416938
2024-01-09 12:00:00,1,1.0,1.0,21.237710302306475
2024-01-09 12:10:00,1,1.0,1.0,22.168031929171317
2024-01-09 12:20:00,1,0.0,0.0,21.014649278264304
2024-01-09 12:30:00,1,0.0,1.0,19.06901865348094
2024-01-09 12:40:00,1,0.0,1.0,20.708103947648443
2024-01-09 12:50:00,1,1.0,1.0,19.67652490088632
2024-01-09 13:00:00,1,0.0,0.0,24.665551289013933
2024-01-09 13:10:00,1,1.0,1.0,20.4906713525329
2024-01-09 13:20:00,1,1.0,1.0,21.15521143364849
2024-01-09 13:30:00,1,1.0,1.0,21.969530313290733
2024-01-09 13:40:00,1,0.0,0.0,19.481825531009058
2024-01-09 13:50:00,1,0.0,0.0,22.941627652075347
2024-01-09 14:00:00,1,0.0,0.0,24.181955991361377
2024-01-09 14:10:00,1,1.0,1.0,21.69864798588327
2024-01-09 14:20:00,1,0.0,1.0,18.466748122710978
2024-01-09 14:30:00,1,1.0,1.0,23.177092518681086
2024-01-09 14:40:00,1,1.0,1.0,24.988786224975716
2024-01-09 14:50:00,1,0.0,0.0,18.74939362394425
2024-01-09 15:00:00,1,0.0,1.0,21.751291106638455
2024-01-09 15:10:00,1,1.0,1.0,23.333502649769663
2024-01-09 15:20:00,1,1.0,1.0,20.926220829017844
2024-01-09 15:30:00,1,1.0,1.0,24.315658860582822
2024-01-09 15:40:00,1,0.0,1.0,23.689424262917093
2024-01-09 15:50:00,1,1.0,1.0,19.508699129272102
2024-01-09 16:00:00,1,0.0,1.0,20.981394362734378
2024-01-09 16:10:00,1,0.0,1.0,18.908293982866812
2024-01-09 16:20:00,1,0.0,1.0,24.767965187629237
2024-01-09 16:30:00,1,0.0,0.0,22.09016365601341
2024-01-09 16:40:00,1,0.0,0.0,21.301598197617718
2024-01-09 16:50:00,1,0.0,1.0,24.817762164303176
2024-01-09 17:00:00,1,1.0,1.0,22.308426947272437
2024-01-09 17:10:00,1,0.0,0.0,18.498755025128975
2024-01-09 17:20:00,1,0.0,1.0,24.2806551613889
2024-01-09 17:30:00,1,1.0,1.0,21.08868246917823
2024-01-09 17:40:00,1,0.0,1.0,23.06585780420901
2024-01-09 17:50:00,1,1.0,1.0,21.486257486369606
2024-01-09 18:00:00,1,0.0,1.0,22.076643778120243
2024-01-09 18:10:00,1,1.0,1.0,19.63860245403561
2024-01-09 18:20:00,1,1.0,1.0,24.983038929797193
2024-01-09 18:30:00,1,0.0,1.0,21.57857662799898
2024-01-09 18:40:00,1,1.0,1.0,21.41744104631905
2024-01-09 18:50:00,1,1.0,1.0,18.89105326665624
2024-01-09 19:00:00,1,0.0,0.0,19.913644622123595
2024-01-09 19:10:00,1,0.0,0.0,23.72904131037404
2024-01-09 19:20:00,1,0.0,0.0,22.157868992002
2024-01-09 19:30:00,1,0.0,0.0,24.893113139263342
2024-01-09 19:40:00,1,0.0,0.0,18.297241037138104
2024-01-09 19:50:00,1,0.0,0.0,22.610267036961183
2024-01-09 20:00:00,1,0.0,0.0,19.751167735941397
2024-01-09 20:10:00,1,0.0,0.0,18.694060782383886
2024-01-09 20:20:00,1,0.0,0.0,22.975873912015576
2024-01-09 20:30:00,1,0.0,0.0,20.387974289647694
2024-01-09 20:40:00,1,0.0,0.0,20.044922347947704
2024-01-09 20:50:00,1,0.0,0.0,20.93045728364558
2024-01-09 21:00:00,1,0.0,0.0,21.77150470778485
2024-01-09 21:10:00,1,0.0,0.0,22.757722361217695
2024-01-09 21:20:00,1,0.0,0.0,18.006205769404602
2024-01-09 21:30:00,1,0.0,0.0,18.721205509812968
2024-01-09 21:40:00,1,0.0,0.0,21.400706874228884
2024-01-09 21:50:00,1,0.0,0.0,24.76026769221538
2024-01-09 22:00:00,1,0.0,0.0,23.083897625277196
2024-01-09 22:10:00,1,0.0,0.0,18.12208557515595
2024-01-09 22:20:00,1,0.0,0.0,21.246334738381748
2024-01-09 22:30:00,1,0.0,0.0,22.057920862049084
2024-01-09 22:40:00,1,0.0,0.0,23.458795633495807
2024-01-09 22:50:00,1,0.0,0.0,18.35531654088173
2024-01-09 23:00:00,1,0.0,0.0,18.22478979015437
2024-01-09 23:10:00,1,0.0,0.0,20.48913417776064
2024-01-09 23:20:00,1,0.0,0.0,18.546259447214563
2024-01-09 23:30:00,1,0.0,0.0,18.27553954326082
2024-01-09 23:40:00,1,0.0,0.0,23.20532400539406
2024-01-09 23:50:00,1,0.0,0.0,18.554000943281896
2024-01-10 00:00:00,1,0.0,0.0,20.01340413001065
2024-01-10 00:10:00,1,0.0,0.0,21.97555165837619
2024-01-10 00:20:00,1,0.0,0.0,23.070007632518436
2024-01-10 00:30:00,1,0.0,0.0,21.142405690921322
2024-01-10 00:40:00,1,0.0,0.0,24.91786944911887
2024-01-10 00:50:00,1,0.0,0.0,24.078895344501525
2024-01-10 01:00:00,1,0.0,0.0,24.87709241042295
2024-01-10 01:10:00,1,0.0,0.0,23.07824221218811
2024-01-10 01:20:00,1,0.0,0.0,24.126816702371332
2024-01-10 01:30:00,1,0.0,0.0,19.235470178683943
2024-01-10 01:40:00,1,0.0,0.0,22.993656598538692
2024-01-10 01:50:00,1,0.0,0.0,23.440580280845147
2024-01-10 02:00:00,1,0.0,0.0,24.638589381851766
2024-01-10 02:10:00,1,0.0,0.0,19.5863810994022
2024-01-10 02:20:00,1,0.0,0.0,23.500602171393766
2024-01-10 02:30:00,1,0.0,0.0,19.904928465394203
2024-01-10 02:40:00,1,0.0,0.0,19.47895613334329
2024-01-10 02:50:00,1,0.0,0.0,20.626720389545394
2024-01-10 03:00:00,1,0.0,0.0,24.709508266345253
2024-01-10 03:10:00,1,0.0,0.0,18.704961622540395
2024-01-10 03:20:00,1,0.0,0.0,22.709416939204896
2024-01-10 03:30:00,1,0.0,0.0,18.687944243673744
2024-01-10 03:40:00,1,0.0,0.0,18.059175730615195
2024-01-10 03:50:00,1,0.0,0.0,23.223222612912135
2024-01-10 04:00:00,1,0.0,0.0,20.108415462467704
2024-01-10 04:10:00,1,0.0,0.0,22.365454067973765
2024-01-10 04:20:00,1,0.0,0.0,19.71704549160502
2024-01-10 04:30:00,1,0.0,0.0,24.860625980902714
2024-01-10 04:40:00,1,0.0,0.0,19.82164495398768
2024-01-10 04:50:00,1,0.0,0.0,24.89770672129383
2024-01-10 05:00:00,1,0.0,0.0,20.986345051114956
2024-01-10 05:10:00,1,0.0,0.0,22.111873728152176
2024-01-10 05:20:00,1,0.0,0.0,21.517664488897065
2024-01-10 05:30:00,1,0.0,0.0,24.65149137023592
2024-01-10 05:40:00,1,0.0,0.0,21.499106201583928
2024-01-10 05:50:00,1,0.0,0.0,21.99398831387435
2024-01-10 06:00:00,1,0.0,0.0,18.946888818639
2024-01-10 06:10:00,1,0.0,0.0,19.01987565647421
2024-01-10 06:20:00,1,0.0,0.0,19.969925873669354
2024-01-10 06:30:00,1,0.0,0.0,21.133661014591194
2024-01-10 06:40:00,1,0.0,0.0,22.212679459790902
2024-01-10 06:50:00,1,0.0,0.0,24.600608146963605
2024-01-10 07:00:00,1,0.0,0.0,24.758806682505845
2024-01-10 07:10:00,1,0.0,0.0,20.60194497492426
2024-01-10 07:20:00,1,0.0,0.0,22.80414080646303
2024-01-10 07:30:00,1,0.0,0.0,21.504104058149196
2024-01-10 07:40:00,1,0.0,0.0,20.566217511221055
2024-01-10 07:50:00,1,0.0,0.0,19.307928260793158
2024-01-10 08:00:00,1,0.0,0.0,22.272462187955988
2024-01-10 08:10:00,1,0.0,0.0,22.349863472599665
2024-01-10 08:20:00,1,0.0,0.0,18.415126868022956
2024-01-10 08:30:00,1,0.0,0.0,19.08767764228596
2024-01-10 08:40:00,1,0.0,0.0,24.030995680078558
2024-01-10 08:50:00,1,0.0,0.0,22.511896528113525
2024-01-10 09:00:00,1,0.0,1.0,18.89837251952512
2024-01-10 09:10:00,1,1.0,1.0,24.182138586913403
2024-01-10 09:20:00,1,1.0,1.0,21.527431043502556
2024-01-10 09:30:00,1,1.0,1.0,20.55350483733209
2024-01-10 09:40:00,1,1.0,1.0,23.689474835548346
2024-01-10 09:50:00,1,1.0,1.0,21.94973005028422
2024-01-10 10:00:00,1,0.0,0.0,23.038504889420548
2024-01-10 10:10:00,1,1.0,1.0,22.947613581582935
2024-01-10 10:20:00,1,0.0,1.0,21.3152457723876
2024-01-10 10:30:00,1,0.0,0.0,24.89933470489118
2024-01-10 10:40:00,1,0.0,1.0,19.080688241116487
2024-01-10 10:50:00,1,0.0,0.0,22.808272750195634
2024-01-10 11:00:00,1,0.0,1.0,21.906979831209746
2024-01-10 11:10:00,1,1.0,1.0,19.638881525697332
2024-01-10 11:20:00,1,0.0,0.0,18.302031956071882
2024-01-10 11:30:00,1,1.0,1.0,18.614194708245247
2024-01-10 11:40:00,1,1.0,1.0,18.51833437903784
2024-01-10 11:50:00,1,1.0,1.0,19.104029210338542
2024-01-10 12:00:00,1,0.0,0.0,20.56995301611186
2024-01-10 12:10:00,1,1.0,1.0,19.06398704419604
2024-01-10 12:20:00,1,1.0,1.0,20.441036081659888
2024-01-10 12:30:00,1,0.0,0.0,18.210285605140026
2024-01-10 12:40:00,1,0.0,1.0,19.17599133966008
2024-01-10 12:50:00,1,1.0,1.0,18.807324606169843
2024-01-10 13:00:00,1,0.0,0.0,21.891602457270274
2024-01-10 13:10:00,1,1.0,1.0,21.225033067421514
2024-01-10 13:20:00,1,1.0,1.0,21.716429666550027
2024-01-10 13:30:00,1,1.0,1.0,20.920164452851438
2024-01-10 13:40:00,1,0.0,1.0,19.345718087728464
2024-01-10 13:50:00,1,1.0,1.0,24.606718682509822
2024-01-10 14:00:00,1,0.0,0.0,20.472390595228905
2024-01-10 14:10:00,1,1.0,1.0,18.146005929343797
2024-01-10 14:20:00,1,0.0,0.0,21.782190677327016
2024-01-10 14:30:00,1,1.0,1.0,18.059508039678605
2024-01-10 14:40:00,1,1.0,1.0,23.91813826280952
2024-01-10 14:50:00,1,0.0,0.0,21.772032873235638
2024-01-10 15:00:00,1,1.0,1.0,23.24767753253013
2024-01-10 15:10:00,1,1.0,1.0,24.021706834606984
2024-01-10 15:20:00,1,0.0,1.0,18.410266971516595
2024-01-10 15:30:00,1,1.0,1.0,23.97818444180694
2024-01-10 15:40:00,1,0.0,0.0,19.939203889129033
2024-01-10 15:50:00,1,1.0,1.0,18.24976474720343
2024-01-10 16:00:00,1,0.0,1.0,18.53498723386441
2024-01-10 16:10:00,1,1.0,1.0,24.28416206145816
2024-01-10 16:20:00,1,0.0,0.0,18.200098733006946
2024-01-10 16:30:00,1,1.0,1.0,24.186529657445355
2024-01-10 16:40:00,1,0.0,0.0,22.137959460090073
2024-01-10 16:50:00,1,0.0,1.0,20.01756230944575
2024-01-10 17:00:00,1,1.0,1.0,18.089936210727277
2024-01-10 17:10:00,1,0.0,1.0,24.442719951517844
2024-01-10 17:20:00,1,0.0,1.0,21.715511520741764
2024-01-10 17:30:00,1,0.0,0.0,21.862687790968586
2024-01-10 17:40:00,1,0.0,1.0,22.36562600423214
2024-01-10 17:50:00,1,1.0,1.0,20.111521015443063
2024-01-10 18:00:00,1,0.0,0.0,24.92993074423314
2024-01-10 18:10:00,1,0.0,0.0,23.614789850373853
2024-01-10 18:20:00,1,0.0,0.0,24.107251096863244
2024-01-10 18:30:00,1,0.0,0.0,20.674045494121756
2024-01-10 18:40:00,1,1.0,1.0,22.51760028714547
2024-01-10 18:50:00,1,0.0,1.0,19.15024084599673
2024-01-10 19:00:00,1,0.0,0.0,18.02650096643395
2024-01-10 19:10:00,1,0.0,0.0,24.690266042636324
2024-01-10 19:20:00,1,0.0,0.0,18.803329730436634
2024-01-10 19:30:00,1,0.0,0.0,21.77779242679691
2024-01-10 19:40:00,1,0.0,0.0,21.31084441466655
2024-01-10 19:50:00,1,0.0,0.0,23.656542333992373
2024-01-10 20:00:00,1,0.0,0.0,23.952505785553807
2024-01-10 20:10:00,1,0.0,0.0,21.396045322991718
2024-01-10 20:20:00,1,0.0,0.0,20.24619935895573
2024-01-10 20:30:00,1,0.0,0.0,18.795970141652873
2024-01-10 20:40:00,1,0.0,0.0,24.600910079040695
2024-01-10 20:50:00,1,0.0,0.0,21.565616656408203
2024-01-10 21:00:00,1,0.0,0.0,22.886185843494143
2024-01-10 21:10:00,1,0.0,0.0,23.53581830764059
2024-01-10 21:20:00,1,0.0,0.0,21.40770032939541
2024-01-10 21:30:00,1,0.0,0.0,24.574661521050707
2024-01-10 21:40:00,1,0.0,0.0,22.476262186034113
2024-01-10 21:50:00,1,0.0,0.0,20.46393497203239
2024-01-10 22:00:00,1,0.0,0.0,24.092452010733847
2024-01-10 22:10:00,1,0.0,0.0,21.81225530854375
2024-01-10 22:20:00,1,0.0,0.0,24.628942305829916
2024-01-10 22:30:00,1,0.0,0.0,23.674199510145122
2024-01-10 22:40:00,1,0.0,0.0,22.91976471938725
2024-01-10 22:50:00,1,0.0,0.0,20.295107051342722
2024-01-10 23:00:00,1,0.0,0.0,23.411478201648944
2024-01-10 23:10:00,1,0.0,0.0,21.061285997718887
2024-01-10 23:20:00,1,0.0,0.0,19.346293875407444
2024-01-10 23:30:00,1,0.0,0.0,24.16512676826075
2024-01-10 23:40:00,1,0.0,0.0,19.402460122306525
2024-01-10 23:50:00,1,0.0,0.0,23.58253868068002
2024-01-11 00:00:00,1,0.0,0.0,20.247154696869917
2024-01-11 00:10:00,1,0.0,0.0,20.498269243873594
2024-01-11 00:20:00,1,0.0,0.0,24.373822229459545
2024-01-11 00:30:00,1,0.0,0.0,21.70421211406135
2024-01-11 00:40:00,1,0.0,0.0,24.06777228745536
2024-01-11 00:50:00,1,0.0,0.0,19.86821313085959
2024-01-11 01:00:00,1,0.0,0.0,19.641840099144947
2024-01-11 01:10:00,1,0.0,0.0,21.30878599863646
2024-01-11 01:20:00,1,0.0,0.0,18.854784440730487
2024-01-11 01:30:00,1,0.0,0.0,22.8319965289142
2024-01-11 01:40:00,1,0.0,0.0,19.476113595279575
2024-01-11 01:50:00,1,0.0,0.0,21.089729210100014
2024-01-11 02:00:00,1,0.0,0.0,19.490687731150445
2024-01-11 02:10:00,1,0.0,0.0,22.692025265716204
2024-01-11 02:20:00,1,0.0,0.0,18.682248795106258
2024-01-11 02:30:00,1,0.0,0.0,24.318550787482792
2024-01-11 02:40:00,1,0.0,0.0,22.50901998654978
2024-01-11 02:50:00,1,0.0,0.0,21.441952978210885
2024-01-11 03:00:00,1,0.0,0.0,20.08220747103319
2024-01-11 03:10:00,1,0.0,0.0,24.24275465905383
2024-01-11 03:20:00,1,0.0,0.0,23.87542948082372
2024-01-11 03:30:00,1,0.0,0.0,22.813686168572648
2024-01-11 03:40:00,1,0.0,0.0,20.446421559467694
2024-01-11 03:50:00,1,0.0,0.0,20.74214794895011
2024-01-11 04:00:00,1,0.0,0.0,20.682643071240605
2024-01-11 04:10:00,1,0.0,0.0,21.74152501845991
2024-01-11 04:20:00,1,0.0,0.0,20.98824061497648
2024-01-11 04:30:00,1,0.0,0.0,24.928711648750074
2024-01-11 04:40:00,1,0.0,0.0,22.197097128519754
2024-01-11 04:50:00,1,0.0,0.0,21.187923938215775
2024-01-11 05:00:00,1,0.0,0.0,19.38243802055429
2024-01-11 05:10:00,1,0.0,0.0,22.683669438078702
2024-01-11 05:20:00,1,0.0,0.0,22.64772350588757
2024-01-11 05:30:00,1,0.0,0.0,19.317199324636547
2024-01-11 05:40:00,1,0.0,0.0,18.558969622263277
2024-01-11 05:50:00,1,0.0,0.0,18.362149132781894
2024-01-11 06:00:00,1,0.0,0.0,24.400337648129785
2024-01-11 06:10:00,1,0.0,0.0,19.35020350046001
2024-01-11 06:20:00,1,0.0,0.0,24.092045499755653
2024-01-11 06:30:00,1,0.0,0.0,22.77881247018407
2024-01-11 06:40:00,1,0.0,0.0,18.170653262188768
2024-01-11 06:50:00,1,0.0,0.0,24.689667923792182
2024-01-11 07:00:00,1,0.0,0.0,23.938505916492016
2024-01-11 07:10:00,1,0.0,0.0,23.01409236670114
2024-01-11 07:20:00,1,0.0,0.0,19.51525984049537
2024-01-11 07:30:00,1,0.0,0.0,19.807846241156923
2024-01-11 07:40:00,1,0.0,0.0,22.104723868374784
2024-01-11 07:50:00,1,0.0,0.0,21.541963992124316
2024-01-11 08:00:00,1,0.0,0.0,22.56603384529067
2024-01-11 08:10:00,1,0.0,0.0,18.89813329277177
2024-01-11 08:20:00,1,0.0,0.0,21.151459916423832
2024-01-11 08:30:00,1,0.0,0.0,19.398281896319613
2024-01-11 08:40:00,1,0.0,0.0,20.069549041664768
2024-01-11 08:50:00,1,0.0,0.0,20.90541290979809
2024-01-11 09:00:00,1,1.0,1.0,19.345732095249225
2024-01-11 09:10:00,1,1.0,1.0,20.349334570102478
2024-01-11 09:20:00,1,1.0,1.0,24.507586130175948
2024-01-11 09:30:00,1,0.0,1.0,18.81208846305374
2024-01-11 09:40:00,1,1.0,1.0,19.72738917187415
2024-01-11 09:50:00,1,0.0,0.0,24.285877117249306
2024-01-11 10:00:00,1,1.0,1.0,24.952241937128534
2024-01-11 10:10:00,1,0.0,0.0,22.247197157316606
2024-01-11 10:20:00,1,1.0,1.0,22.78579656415235
2024-01-11 10:30:00,1,1.0,1.0,24.797626497933127
2024-01-11 10:40:00,1,0.0,0.0,24.776615107059822
2024-01-11 10:50:00,1,1.0,1.0,20.414497998553724
2024-01-11 11:00:00,1,0.0,0.0,23.572734044005895
2024-01-11 11:10:00,1,1.0,1.0,20.61527476038843
2024-01-11 11:20:00,1,0.0,0.0,18.693359233043196
2024-01-11 11:30:00,1,0.0,0.0,18.309273838213603
2024-01-11 11:40:00,1,0.0,1.0,20.48960860084467
2024-01-11 11:50:00,1,1.0,1.0,20.83718585937034
2024-01-11 12:00:00,1,1.0,1.0,23.322011565715705
2024-01-11 12:10:00,1,0.0,1.0,24.161684669725272
2024-01-11 12:20:00,1,0.0,0.0,24.763912189112432
2024-01-11 12:30:00,1,1.0,1.0,23.038120130701415
2024-01-11 12:40:00,1,1.0,1.0,19.28292090850088
2024-01-11 12:50:00,1,1.0,1.0,18.69718770526748
2024-01-11 13:00:00,1,1.0,1.0,22.45469657576733
2024-01-11 13:10:00,1,0.0,1.0,20.80137428476667
2024-01-11 13:20:00,1,1.0,1.0,20.736130297283747
2024-01-11 13:30:00,1,0.0,0.0,21.22093080817342
2024-01-11 13:40:00,1,1.0,1.0,19.454220574632046
2024-01-11 13:50:00,1,1.0,1.0,19.969288551563785
2024-01-11 14:00:00,1,1.0,1.0,19.655501087621637
2024-01-11 14:10:00,1,0.0,0.0,24.835256335042498
2024-01-11 14:20:00,1,1.0,1.0,22.02071490921961
2024-01-11 14:30:00,1,0.0,0.0,20.2778029915452
2024-01-11 14:40:00,1,1.0,1.0,20.290924042207465
2024-01-11 14:50:00,1,0.0,0.0,22.921167163571038
2024-01-11 15:00:00,1,1.0,1.0,23.348909110830455
2024-01-11 15:10:00,1,0.0,1.0,21.8289146056188
2024-01-11 15:20:00,1,0.0,1.0,24.11778575612633
2024-01-11 15:30:00,1,1.0,1.0,21.991160514531405
2024-01-11 15:40:00,1,1.0,1.0,18.059577286141604
2024-01-11 15:50:00,1,1.0,1.0,22.324538498317295
2024-01-11 16:00:00,1,0.0,1.0,23.82122293376249
2024-01-11 16:10:00,1,1.0,1.0,22.49967574659167
2024-01-11 16:20:00,1,1.0,1.0,18.211273259860455
2024-01-11 16:30:00,1,0.0,0.0,24.103558641296306
2024-01-11 16:40:00,1,0.0,0.0,19.49275920905862
2024-01-11 16:50:00,1,0.0,0.0,19.152488707489724
2024-01-11 17:00:00,1,1.0,1.0,19.278641386559855
2024-01-11 17:10:00,1,0.0,0.0,24.70979604926366
2024-01-11 17:20:00,1,1.0,1.0,24.343368619581913
2024-01-11 17:30:00,1,0.0,0.0,22.731967936572246
2024-01-11 17:40:00,1,0.0,1.0,24.402915416570288
2024-01-11 17:50:00,1,1.0,1.0,21.467663743002753
2024-01-11 18:00:00,1,0.0,1.0,19.81028565313407
2024-01-11 18:10:00,1,0.0,0.0,20.213277864653154
2024-01-11 18:20:00,1,0.0,1.0,23.782111472968815
2024-01-11 18:30:00,1,1.0,1.0,18.773661459157626
2024-01-11 18:40:00,1,0.0,0.0,18.41597205877197
2024-01-11 18:50:00,1,1.0,1.0,20.145772938314362
2024-01-11 19:00:00,1,0.0,0.0,23.883906681832613
2024-01-11 19:10:00,1,0.0,0.0,23.78806763557328
2024-01-11 19:20:00,1,0.0,0.0,24.31816006060567
2024-01-11 19:30:00,1,0.0,0.0,20.03922756703645
2024-01-11 19:40:00,1,0.0,0.0,19.008722412822156
2024-01-11 19:50:00,1,0.0,0.0,21.991466704992018
2024-01-11 20:00:00,1,0.0,0.0,24.72727197741399
2024-01-11 20:10:00,1,0.0,0.0,24.828736422572106
